Closed,SB23200110,1899000,1935000,1962,2202,8999,01/15/2024 12:00:00 AM,02/07/2024 12:00:00 AM,03/20/2024 12:00:00 AM,13
Closed,SB24028430,1990000,1935000,1962,1816,7011,02/08/2024 12:00:00 AM,03/19/2024 12:00:00 AM,04/16/2024 12:00:00 AM,40
Closed,SB25243679,1949000,1950000,1962,1950,9021,09/03/2025 12:00:00 AM,11/07/2025 12:00:00 AM,12/17/2025 12:00:00 AM,14
Closed,SB25229830,1950000,1950000,1972,2630,6986,10/01/2025 12:00:00 AM,12/05/2025 12:00:00 AM,01/08/2026 12:00:00 AM,65
Closed,PV24127046,1849000,1960000,1963,2128,9369,06/21/2024 12:00:00 AM,06/29/2024 12:00:00 AM,07/25/2024 12:00:00 AM,8
Closed,PV24173876,1849000,1968000,1973,2313,7634,08/24/2024 12:00:00 AM,08/28/2024 12:00:00 AM,09/27/2024 12:00:00 AM,4
Closed,OC25058478,1900000,1975000,1963,2056,7101,03/26/2025 12:00:00 AM,04/21/2025 12:00:00 AM,05/14/2025 12:00:00 AM,5
Closed,OC25233715,1999900,1990000,1963,2157,9051,09/05/2025 12:00:00 AM,10/11/2025 12:00:00 AM,11/13/2025 12:00:00 AM,1
Closed,PV23225388,1750000,2000000,1963,1806,7723,01/26/2024 12:00:00 AM,01/31/2024 12:00:00 AM,02/27/2024 12:00:00 AM,5
Closed,PV24086029,1950000,2000000,1963,2016,9039,05/02/2024 12:00:00 AM,05/13/2024 12:00:00 AM,06/12/2024 12:00:00 AM,10
Closed,PW23195049,1949999,2025000,1970,2482,6905,10/23/2023 12:00:00 AM,11/05/2023 12:00:00 AM,11/15/2023 12:00:00 AM,13
Closed,SB25163158,2100000,2035000,1964,2332,9496,07/25/2025 12:00:00 AM,08/01/2025 12:00:00 AM,08/29/2025 12:00:00 AM,7
Closed,PV24209754,2148800,2059000,1962,1996,20191,10/11/2024 12:00:00 AM,02/21/2025 12:00:00 AM,03/27/2025 12:00:00 AM,133
Closed,PV24129576,1999000,2150000,1964,1973,9525,07/05/2024 12:00:00 AM,07/11/2024 12:00:00 AM,08/12/2024 12:00:00 AM,6
Closed,PV25144191,2249000,2175000,1972,2579,6757,06/27/2025 12:00:00 AM,07/17/2025 12:00:00 AM,09/24/2025 12:00:00 AM,20
Closed,PW23160395,2065000,2200000,1964,2484,12148,06/02/2023 12:00:00 AM,09/08/2023 12:00:00 AM,09/29/2023 12:00:00 AM,7
Closed,PV26032850,2250000,2220000,1970,2788,7228,02/12/2026 12:00:00 AM,02/21/2026 12:00:00 AM,03/27/2026 12:00:00 AM,9
Closed,PV25164113,2145000,2230000,1964,1780,11505,07/22/2025 12:00:00 AM,07/31/2025 12:00:00 AM,08/14/2025 12:00:00 AM,6
Closed,SB24217033,2298000,2250000,1962,2735,11443,10/18/2024 12:00:00 AM,02/18/2025 12:00:00 AM,03/11/2025 12:00:00 AM,122
Closed,PV23087707,2395000,2270000,1963,2484,8604,05/19/2023 12:00:00 AM,07/18/2023 12:00:00 AM,07/28/2023 12:00:00 AM,52
Closed,PV25129286,2300000,2300000,1964,2484,11916,06/12/2025 12:00:00 AM,06/29/2025 12:00:00 AM,07/30/2025 12:00:00 AM,17
Closed,PV24159681,2199000,2350000,1964,2484,12534,07/31/2024 12:00:00 AM,09/05/2024 12:00:00 AM,10/23/2024 12:00:00 AM,5
Closed,SB24097357,2297000,2395000,1963,2056,12494,05/14/2024 12:00:00 AM,05/24/2024 12:00:00 AM,06/20/2024 12:00:00 AM,7
Closed,PV24148033,2349000,2400000,1964,2606,11052,07/18/2024 12:00:00 AM,07/31/2024 12:00:00 AM,08/30/2024 12:00:00 AM,12
Closed,PV23110502,2375000,2400000,1972,3200,7664,06/23/2023 12:00:00 AM,08/07/2023 12:00:00 AM,09/20/2023 12:00:00 AM,45
Closed,PV24056881,2399000,2420000,1962,2566,33124,03/14/2024 12:00:00 AM,05/08/2024 12:00:00 AM,06/24/2024 12:00:00 AM,16
Closed,SB24229119,2498000,2528000,1972,2788,6752,12/02/2024 12:00:00 AM,12/11/2024 12:00:00 AM,01/10/2025 12:00:00 AM,6
Closed,PV24003604,2395000,2610000,1968,3250,7599,01/21/2024 12:00:00 AM,01/29/2024 12:00:00 AM,02/29/2024 12:00:00 AM,7
Closed,PV24038595,2620000,2615000,1970,2482,6907,02/19/2024 12:00:00 AM,03/19/2024 12:00:00 AM,04/10/2024 12:00:00 AM,10
Closed,24373097,1450000,1450000,1963,2468,8915,03/26/2024 12:00:00 AM,03/26/2024 12:00:00 AM,03/26/2024 12:00:00 AM,0
Closed,SB23210342,1550000,1450000,1979,2836,5552,10/08/2023 12:00:00 AM,01/20/2024 12:00:00 AM,02/22/2024 12:00:00 AM,60
Closed,SB23029837,1659000,1461602,1979,3024,5335,02/20/2023 12:00:00 AM,03/23/2023 12:00:00 AM,08/24/2023 12:00:00 AM,10
Closed,PV25184738,1558800,1500000,2002,2546,229448,08/14/2025 12:00:00 AM,09/02/2025 12:00:00 AM,09/26/2025 12:00:00 AM,17
Closed,SB25081841,1599000,1501000,1979,2995,5670,10/10/2024 12:00:00 AM,05/14/2025 12:00:00 AM,06/18/2025 12:00:00 AM,27
Closed,PV26013231,1514000,1514000,1979,2836,4646,12/20/2025 12:00:00 AM,12/29/2025 12:00:00 AM,01/23/2026 12:00:00 AM,0
Closed,OC25225408,1695000,1600000,1964,2506,9163,09/25/2025 12:00:00 AM,12/16/2025 12:00:00 AM,01/05/2026 12:00:00 AM,80
Closed,PV23165904,1599000,1650000,1967,2044,8939,09/08/2023 12:00:00 AM,10/02/2023 12:00:00 AM,11/02/2023 12:00:00 AM,24
